"Location","Site","Plot_ID","Quadrant","ID","X_cm","Y_cm","Year","LongestLeaf_cm","survives_t","flowering","Num_capsules","Stem_Herb","Invert_Herb","LeafSpots","survives_tplus1","longestLeaf_tminus1","longestLeaf_tplus1","age","seedling","index","Num_seeds","log_LL_t","log_LL_tplus1","log_LL_tminus1","SoilMoisture_m3m3","SoilTemp_winter_C","sd_soilTemp_winter","SoilTemp_grow_C","sd_soilTemp_grow","tMean_grow_C","sd_tMean_grow","tMean_winter_C","sd_tMean_winter","precipWaterYr_cm","SoilMoisture_m3m3_s","SoilTemp_winter_C_s","SoilTemp_grow_C_s","tMean_grow_C_s","precipWaterYr_cm_s","N_all_plot","N_all_plot_t","N_adults_plot_t","N_seedlings_plot_t","N_Site_t"
"FEWAFB","Diamond_Creek","D7","Q4","185",114,47,2019,29.3,1,0,NA,NA,0,0,0,NA,NA,1,0,2498,NA,3.37758751602302,NA,NA,0.11575,NA,NA,NA,NA,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.988389644241066,NA,NA,-1.0340084012179,0.566890902627053,201,201,158,43,496
"FEWAFB","Diamond_Creek","D7","Q4","186",115,50,2019,4.9,1,0,NA,NA,0,0,0,NA,NA,1,0,2501,NA,1.58923520511658,NA,NA,0.11575,NA,NA,NA,NA,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.988389644241066,NA,NA,-1.0340084012179,0.566890902627053,201,201,158,43,496
"FEWAFB","Diamond_Creek","D7","Q4","218",122,26,2020,3.8,1,0,NA,NA,0,0,NA,NA,NA,1,0,2505,NA,1.33500106673234,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","219",119,30,2020,4.2,1,0,NA,NA,0,0,NA,NA,NA,1,0,2508,NA,1.43508452528932,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","220",121,35,2020,3.2,1,0,NA,NA,0,0,NA,NA,NA,1,0,2511,NA,1.16315080980568,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","221",121,36,2020,4.3,1,0,NA,NA,0,0,NA,NA,NA,1,0,2514,NA,1.45861502269952,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","222",101,48,2020,3.9,1,0,NA,NA,0,0,NA,NA,NA,1,0,2517,NA,1.3609765531356,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","223",111,55,2020,4,1,0,NA,NA,0,0,NA,NA,NA,1,0,2520,NA,1.38629436111989,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","224",130,51,2020,3,1,0,NA,NA,0,0,NA,NA,NA,1,0,2523,NA,1.09861228866811,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","225",132,57,2020,3.8,1,0,NA,NA,0,0,NA,NA,NA,1,0,2526,NA,1.33500106673234,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","226",132,58,2020,3.7,1,0,NA,NA,0,0,NA,NA,NA,1,0,2529,NA,1.30833281965018,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","227",158,50,2020,6.5,1,0,NA,NA,0,0,NA,NA,NA,1,0,2532,NA,1.87180217690159,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","228",162,53,2020,6.1,1,0,NA,NA,0,0,NA,NA,NA,1,0,2535,NA,1.80828877117927,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"FEWAFB","Diamond_Creek","D7","Q4","229",115,64,2020,4.1,1,0,NA,NA,0,0,NA,NA,NA,1,0,2538,NA,1.41098697371026,NA,NA,0.11575,NA,NA,NA,NA,15.0916666666667,6.89216777702536,0.188,2.99789426097719,28.18,-0.988389644241066,NA,NA,0.598861560437391,-1.54782122296605,154,154,115,39,356
"Soapstone","HQ5","S1","Q1","1",36,36,2018,6,1,0,NA,0,0,0,1,NA,12.2,NA,0,2539,NA,1.79175946922805,2.50143595173921,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","1",36,36,2019,12.2,1,0,NA,NA,0,0,1,6,3.2,NA,0,2540,NA,2.50143595173921,1.16315080980568,1.79175946922805,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","1",36,36,2020,3.2,1,0,NA,NA,0,0,NA,12.2,NA,NA,0,2541,NA,1.16315080980568,NA,2.50143595173921,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","2",60,10,2018,9.5,1,1,273,0,0,0,0,NA,NA,NA,0,2542,1092,2.2512917986065,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","3",84,63,2018,9.2,1,0,NA,0,0,0,1,NA,10.9,NA,0,2545,NA,2.21920348405499,2.3887627892351,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","3",84,63,2019,10.9,1,0,NA,NA,0,0,1,9.2,2.5,NA,0,2546,NA,2.3887627892351,0.916290731874155,2.21920348405499,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","3",84,63,2020,2.5,1,0,NA,NA,NA,1,NA,10.9,NA,NA,0,2547,NA,0.916290731874155,NA,2.3887627892351,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","4",84,64,2018,8,1,0,NA,0,0,0,1,NA,7.3,NA,0,2548,NA,2.07944154167984,1.98787434815435,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","4",84,64,2019,7.3,1,1,131.8343643,0,1,0,1,8,5.7,NA,0,2549,527,1.98787434815435,1.7404661748405,2.07944154167984,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","4",84,64,2020,5.7,1,0,NA,NA,NA,1,NA,7.3,NA,NA,0,2550,NA,1.7404661748405,NA,1.98787434815435,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","5",93,71,2018,9,1,0,NA,0,0,0,1,NA,6.3,NA,0,2551,NA,2.19722457733622,1.84054963339749,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","5",93,71,2019,6.3,1,0,NA,NA,0,0,0,9,NA,NA,0,2552,NA,1.84054963339749,NA,2.19722457733622,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","6",58,20,2018,5,1,0,NA,0,0,0,1,NA,14.1,NA,0,2554,NA,1.6094379124341,2.64617479738412,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","6",58,20,2019,14.1,1,0,NA,NA,0,0,1,5,3.5,NA,0,2555,NA,2.64617479738412,1.25276296849537,1.6094379124341,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","6",58,20,2020,3.5,1,0,NA,NA,NA,1,NA,14.1,NA,NA,0,2556,NA,1.25276296849537,NA,2.64617479738412,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","7",63,42,2018,11.5,1,0,NA,0,0,0,1,NA,7,NA,0,2557,NA,2.4423470353692,1.94591014905531,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","7",63,42,2019,7,1,1,63.93955,0,0,0,0,11.5,NA,NA,0,2558,256,1.94591014905531,NA,2.4423470353692,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","8",37,68,2018,7.5,1,1,178,0,0,0,0,NA,NA,NA,0,2560,712,2.01490302054226,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","9",96,70,2018,9.2,1,0,NA,0,0,0,1,NA,9.7,NA,0,2563,NA,2.21920348405499,2.27212588550934,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.1116666666667,5.54260378041464,-0.734,2.44030325984292,41.3,1.19842596551028,-0.551586274536357,-0.178564282099043,0.65069870207724,0.220504021634429,164,164,50,114,1055
"Soapstone","HQ5","S1","Q1","9",96,70,2019,9.7,1,1,103.93355,0,0,0,0,9.2,NA,NA,0,2564,416,2.27212588550934,NA,2.21920348405499,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","51",5,49,2019,6.1,1,0,NA,NA,0,0,1,NA,5.2,1,0,2567,NA,1.80828877117927,1.64865862558738,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","51",5,49,2020,5.2,1,0,NA,NA,0,0,NA,6.1,NA,2,0,2568,NA,1.64865862558738,NA,1.80828877117927,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","52",5,89,2019,6.8,1,0,NA,NA,0,0,1,NA,5.9,1,0,2570,NA,1.91692261218206,1.77495235091167,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","52",5,89,2020,5.9,1,0,NA,NA,NA,1,NA,6.8,NA,2,0,2571,NA,1.77495235091167,NA,1.91692261218206,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","53",13,82,2019,3.1,1,0,NA,NA,0,0,1,NA,6.1,1,0,2573,NA,1.1314021114911,1.80828877117927,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","53",13,82,2020,6.1,1,0,NA,NA,0,0,NA,3.1,NA,2,0,2574,NA,1.80828877117927,NA,1.1314021114911,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","54",27,93,2019,3.1,1,0,NA,NA,0,0,0,NA,NA,1,0,2576,NA,1.1314021114911,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","55",32,88,2019,3.1,1,0,NA,NA,0,0,1,NA,2.2,1,0,2579,NA,1.1314021114911,0.78845736036427,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","55",32,88,2020,2.2,1,0,NA,NA,NA,1,NA,3.1,NA,2,0,2580,NA,0.78845736036427,NA,1.1314021114911,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","56",41,85,2019,5.5,1,0,NA,NA,0,0,0,NA,NA,1,0,2582,NA,1.70474809223843,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","57",37,85,2019,4.7,1,0,NA,NA,0,0,0,NA,NA,1,0,2585,NA,1.54756250871601,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","58",37,82,2019,5.5,1,0,NA,NA,0,0,0,NA,NA,1,0,2588,NA,1.70474809223843,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","59",36,82,2019,7.8,1,0,NA,NA,0,0,1,NA,3.7,1,0,2591,NA,2.05412373369555,1.30833281965018,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","59",36,82,2020,3.7,1,0,NA,NA,NA,1,NA,7.8,NA,2,0,2592,NA,1.30833281965018,NA,2.05412373369555,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","60",32,78,2019,3.2,1,0,NA,NA,0,0,1,NA,3.9,1,0,2594,NA,1.16315080980568,1.3609765531356,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","60",32,78,2020,3.9,1,0,NA,NA,NA,1,NA,3.2,NA,2,0,2595,NA,1.3609765531356,NA,1.16315080980568,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","61",32,81,2019,6.2,1,0,NA,NA,0,0,1,NA,4.7,1,0,2597,NA,1.82454929205105,1.54756250871601,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","61",32,81,2020,4.7,1,0,NA,NA,NA,1,NA,6.2,NA,2,0,2598,NA,1.54756250871601,NA,1.82454929205105,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","62",32,84,2019,3.7,1,0,NA,NA,0,0,0,NA,NA,1,0,2600,NA,1.30833281965018,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","63",34,71,2019,5.2,1,0,NA,NA,0,0,0,NA,NA,1,0,2603,NA,1.64865862558738,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","64",37,70,2019,4.2,1,0,NA,NA,0,0,1,NA,3,1,0,2606,NA,1.43508452528932,1.09861228866811,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","64",37,70,2020,3,1,0,NA,NA,NA,1,NA,4.2,NA,2,0,2607,NA,1.09861228866811,NA,1.43508452528932,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","65",41,62,2019,13.2,1,0,NA,NA,0,0,1,NA,5.8,1,0,2609,NA,2.58021682959233,1.75785791755237,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","65",41,62,2020,5.8,1,1,11.94735,0,0,0,NA,13.2,NA,2,0,2610,48,1.75785791755237,NA,2.58021682959233,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","66",36,63,2019,4.7,1,0,NA,NA,0,0,0,NA,NA,1,0,2612,NA,1.54756250871601,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","67",33,66,2019,5.1,1,0,NA,NA,0,0,1,NA,2.4,1,0,2615,NA,1.62924053973028,0.8754687373539,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","67",33,66,2020,2.4,1,0,NA,NA,0,0,NA,5.1,NA,2,0,2616,NA,0.8754687373539,NA,1.62924053973028,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","68",29,63,2019,3.1,1,0,NA,NA,0,0,0,NA,NA,1,0,2618,NA,1.1314021114911,NA,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","69",26,60,2019,4,1,0,NA,NA,0,0,1,NA,3.6,1,0,2621,NA,1.38629436111989,1.28093384546206,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","69",26,60,2020,3.6,1,0,NA,NA,NA,1,NA,4,NA,2,0,2622,NA,1.28093384546206,NA,1.38629436111989,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","70",25,66,2019,6.4,1,0,NA,NA,0,0,1,NA,3.7,1,0,2624,NA,1.85629799036563,1.30833281965018,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","70",25,66,2020,3.7,1,0,NA,NA,NA,1,NA,6.4,NA,2,0,2625,NA,1.30833281965018,NA,1.85629799036563,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
"Soapstone","HQ5","S1","Q1","71",22,68,2019,5.1,1,0,NA,NA,0,0,1,NA,3.9,1,0,2627,NA,1.62924053973028,1.3609765531356,NA,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,14.2883333333333,6.1591441505023,-1.434,1.72288420969025,43.14,1.19842596551028,-0.551586274536357,-0.178564282099043,-1.48326362876326,0.468500854718642,377,377,113,264,1527
"Soapstone","HQ5","S1","Q1","71",22,68,2020,3.9,1,0,NA,NA,NA,1,NA,5.1,NA,2,0,2628,NA,1.3609765531356,NA,1.62924053973028,0.21675,1.43936965811968,3.61690079795582,16.5400440852315,6.64997056590982,15.075,6.65624744131406,0.054,3.22275968697637,29.48,1.19842596551028,-0.551586274536357,-0.178564282099043,0.555663942404185,-1.37260606915655,290,290,127,163,1064
